path	kind	tracked	bytes	sha256
doc/phase1/05_戦略設計/05_Turtle_Golden_test設計書.html	managed_document	True	17546	ee707c0f9cda915e9492a3c06d27937c41d09cc3f146f51fe608e2250b13eb30
doc/phase1/06_アダプター境界/06_Adapter境界設計書.html	managed_document	True	23562	d46cf20f082357ec94b9d4c128641214ec80f1015e9075ef96fead81186a0f52
doc/phase1/07_実行モデル/07_共通実行モデル設計書.html	managed_document	True	16790	b9e6d586d3e4029a208f0f5de35ea0b9aaaa10f3e95490281b879d6e8dd3e24c
doc/phase1/07_実行モデル/07_取引エンジンPoC評価設計書.html	managed_document	True	18191	f2bde53e49b72dd6a9d04a1e55efb5510c80c893421443c72b083952d8c40039
doc/phase1/08_リスク口座管理/08_Risk_Account責務境界設計書.html	managed_document	True	21980	ee634bd4b85b01d93b8f4926e246b8d16add4841b59d5bfbec09c41ffa397b52
doc/phase1/09_非機能要件/09_セキュリティ安全停止設計書.html	managed_document	True	6989	5ea17edb449bf5206c16b89609502af6acc17349ce3d1760a4a8708359aca1b3
doc/phase1/09_非機能要件/09_監視監査設計書.html	managed_document	True	5019	a4cfff18070eb80dd1b62197d76ab69ed42be574087695002d097bfde1b52a3f
doc/phase1/09_非機能要件/09_設定Secrets環境分離設計書.html	managed_document	True	6068	8fa649292fcc7d72c20597f55b3841bf7cb1248ca56542c45d4a9fbfa4623c19
doc/phase1/09_非機能要件/09_非機能要件設計書.html	managed_document	True	9988	61ac9973e776fc982726b5aaf6ac2fff85ed968177ddb15c2378554591dec328
doc/phase1/10_テスト品質/10_テスト戦略品質Gate設計書.html	managed_document	True	12605	8941f0cfd12064d33769d6a12ca92ba065a2f79c323f1c628979a64210cb3296
doc/phase1/11_ロードマップ/11_Phase2以降ロードマップ.html	managed_document	True	5954	33cb8e4bb28359a96beff34feb4fc97a490f1dc03ce351a6c5fbf86902c4f9e3
doc/phase1/11_ロードマップ/11_詳細設計バックログ.html	managed_document	True	6819	06d1873df75fc1d9c4d2d20ff08569aa488433d0bae0f6393efc642c9aa6cca3
doc/phase1/12_統合レビュー/12_Phase1完了判定とPhase2移行承認書.html	managed_document	True	9506	7f7c0810509fb640410c4ccc92eaa77ae2bc63598c116a4c2e08df203122c4cd
doc/phase1/12_統合レビュー/12_レッドチーム監査結果.html	managed_document	True	4595	fb82824a4793bdf6cecd168c45cfd24b2c6563c194ece5f87a9782f2e3a82a0f
doc/phase1/12_統合レビュー/12_レビュー反映履歴.html	managed_document	True	3634	517241526ed514d270ff28a6ddce3c28eadea7707d4e70292e09e737e7387f2b
doc/phase1/12_統合レビュー/12_修正指示一覧.html	managed_document	True	2928	457eace67b88d46773431c00043679950bb74cbb106a9d486ceaa1c64552faac
doc/phase1/12_統合レビュー/12_統合レビュー結果.html	managed_document	True	5321	03c62e6ea699384b1069358695ba53882f19ddaceb4c544b97e1ef0716aa92b6
doc/phase2/01_要件追跡/01_Phase2スコープ定義.html	managed_document	True	12865	a19f9eed9d9702956f914ccb76cc8a830750d74be360280b2276cdd91b86245f
doc/phase2/01_要件追跡/01_Phase2未確定事項台帳.html	managed_document	True	11394	82c005f0548ca0654c88544bd0e5cfc2308ea07aaf4dc830ebdd253c6f8086c2
doc/phase2/01_要件追跡/01_Phase2要件追跡マトリクス.html	managed_document	True	13848	ce197b35d4476de897d730d831ad3fe905e4ab50d9f44160cdfc4fb9af86f635
doc/phase2/02_データソース調査/02_Databento公式仕様確認結果.html	managed_document	True	16973	9e4560a24193d23514a157b3c8616dffd7fd3d09ec10324b2bbd507706796505
doc/phase2/03_市場データ詳細設計/05_Market_Data_Adapter詳細設計書.html	managed_document	True	77510	1f8df304292ffa7e3c6b6f761d5fa4f7536ab56e4ae4519b8d364f7d70d25f84
doc/phase2/03_市場データ詳細設計/06_Raw_Normalized_Store詳細設計書.html	managed_document	True	60087	00510876902eb888f94e8d23e8dcf25509918793a41605f295c56302cc973799
doc/phase2/03_市場データ詳細設計/07_Instrument_Catalog詳細設計書.html	managed_document	True	61120	b68e043ad4e4bf973470bcdcd51adfba8c307aa19339f394201be1729a027c10
doc/phase2/03_市場データ詳細設計/08_実装詳細設計レビュー反映記録.html	managed_document	True	17297	014bd56cf8ff049aac44142663fd0b69b9459b3b1f814f20118bdcd47ada86bf
doc/phase2/04_ロール連続足/04_Roll_Rule_Continuous_Signal設計書.html	managed_document	True	30473	665f1d4f5f51083d06cf9e57972c1d809d5893ea7b154f9bf1c5649d0733ac95
doc/phase2/05_実装方針/05_Market_Data実装方針.html	managed_document	True	6968	5902794202ee6c6c59cca5d1c2fe2da8924ec093611b3b6c77e26f3747e14d32
doc/phase2/05_実装方針/06_Databento取得プロトコルdry-run.html	managed_document	True	7233	5a549a0220d86762c4741ca3705d434798bc479c4f6e851768117f7cb08e5b2b
doc/phase2/06_検証/06_Data_Quality_Replay検証結果.html	managed_document	True	5615	a13acc07bc949f9c9829af958eee2829b993e92bff55b613568e49c2fb8e1d13
doc/phase2/07_統合レビュー/07_Phase2レッドチーム監査結果.html	managed_document	True	9021	ab77b862005b670c53f97cabf1e9c460b37c43f20b6c8320a110c9213ae389e4
doc/phase2/07_統合レビュー/07_Phase2統合レビュー結果.html	managed_document	True	11544	7537363f462acdd85ca48be3d954e4b56a82476d7ef8b60eb6b8a3aefffb2eb2
doc/phase2/08_完了判定/08_Phase2レビュー反映履歴.html	managed_document	True	8684	a1aea9c2a2c38d3f5cd6c2ff6fee60bbfac5d5cf4fea528dd7c212edffc5174c
doc/phase2/08_完了判定/08_Phase2完了判定とPhase3移行承認書.html	managed_document	True	6470	0ae490a06187744a747acf24398ecf586af2c0434f5fe21954e768744c64f0c5
doc/phase2/09_実DBN変換/09_実DBN_Replay隔離検証結果.html	managed_document	True	14031	a9843a4de39de376e04ce811055d3ec8c90078b568ac46e74234e4e6e6d78a2d
doc/phase2/09_実DBN変換/09_実DBN変換_Replay実装詳細設計書.html	managed_document	True	53708	a70899bfc0e68bdee166abd7856a61fe238c667241da55ee111cb4b7d4a8e9c6
doc/phase3/01_要件追跡/01_Phase3スコープ定義.html	managed_document	True	11153	9e293268701f332bc582b98fc36564c351a12bada9f28578eba220694c83802a
doc/phase3/01_要件追跡/01_Phase3要件追跡マトリクス.html	managed_document	True	13565	7134225e74b6d0e6027b351cf0e9cb3bf7b87f3bcc6e0c77665970f252d410a5
doc/phase3/02_エンジン調査/02_取引エンジン公式仕様確認結果.html	managed_document	True	24196	bc68a3951b024a565b725245b58d744f95e9628536f80c7125f6ffb4cc19e1d0
doc/phase3/03_Strategy詳細設計/03_Strategy_Turtle実装詳細設計書.html	managed_document	True	100766	fb4b164efd24cddd53ba4a6c5ae5ee5e8d809fcb7ff18800e83ca832c211fe29
doc/phase3/04_Backtest詳細設計/04_Backtest_Experiment実装詳細設計書.html	managed_document	True	109279	31571dd69710faefbd8509dbd895a880863e700d0ad9ba69b3c66fe6038dab0e
doc/phase3/05_テスト設計/05_Golden_Biasテスト設計書.html	managed_document	True	17970	2f02c3f6270dfc05711739a3cd12b71cee163661cf8667a93404947b48173a12
doc/phase3/06_実装検証/06_Strategy実装検証結果.html	managed_document	True	8772	495d30e7a6f8f40b11926dcf4a3b941f3ef35445e387421c28db0cdaa97cface
doc/phase3/06_実装検証/07_Backtest再現性検証結果.html	managed_document	True	11337	e6d8a121085516a6a2cacc4cf499da1767c2b95ca8cfe9ac023f39784be3ad2d
doc/phase3/07_頑健性検証/08_Cost_Roll_Gap_Holdout検証結果.html	managed_document	True	8281	c6d7a713d6b56779cd6333538058c7c5b13031041ce3ee17a78ff92f762ae36a
doc/phase3/07_頑健性検証/09_LEAN依存固定・オフライン準備結果.html	managed_document	True	9315	71e846dfab4f2f24be556c299313186a2c1f31f7ad05a6b517bccdbfca344725
doc/phase3/07_頑健性検証/10_P3-10_統合Replay_Golden_Bias検証結果.html	managed_document	True	10662	42d8aa682b437af3527d515fb4e7c0a41f924965ece51389fcaa25036ed1fd7f
doc/phase3/08_エンジンPoC/00_P3-08R_P3-09実行準備結果.html	managed_document	True	9250	5d34f358e66a43ccfd905d93572d880d041d247be939469d2987e1e995e8c34c
doc/phase3/08_エンジンPoC/01_P3-09_LEAN実enginePoC結果.html	managed_document	True	494	c8ffc2d9cbad7b5ca1103baec202d637867cf6d796158e207066e14382f4fb65
doc/phase3/08_エンジンPoC/09_取引エンジンPoC評価結果.html	managed_document	True	8961	fceb9cfb114963484c57b68c0ff0d118c98abbfe0a324da1cbf5451a2ac6f1e2
doc/phase3/09_統合レビュー/10_Phase3統合レビュー結果.html	managed_document	True	16087	00d352075be5cf605006fd07b860df6ad2a9e85d92622dadb3a1efcfaed3d2b4
doc/phase3/09_統合レビュー/11_Phase3レッドチーム監査結果.html	managed_document	True	8850	1c1d5e24598e4c3f9360d97ef473a38833077b63105c98e93a4f29171861589b
doc/phase3/10_完了判定/12_Phase3レビュー反映履歴.html	managed_document	True	9302	a89111b629c1424d0d794ef2588ec06f45f38c2b258e9896c82de361c2063696
doc/phase3/10_完了判定/13_Phase3完了判定とPhase4移行承認書.html	managed_document	True	9714	abee5ca405ca2d5b7d532e3a924969e0cd4f13a8ebd32871ca659799bac9479a
doc/phase4/01_要件追跡/01_Phase4入力・Core再利用確認.html	managed_document	True	18683	70a13f0223317b66222c242206780dd9ff90419ff72daa19130aea80637e7a36
doc/phase4/01_要件追跡/02_Phase4要件・UC・UI・Test追跡マトリクス.html	managed_document	True	36975	6893a285a5df703b0db300adbdcc81a49abf24c2b3d6f842e1796180a032d8df
doc/phase4/02_実装詳細設計/03_ProductApplication_Backtest実装詳細設計書.html	managed_document	True	82311	30fbf0d566aecc94800efd688b37679a2ac82588b05f18a6c581466dc8168206
doc/phase4/02_実装詳細設計/04_ProductApplication_API詳細設計書.html	managed_document	True	86205	f79de85e766689e73bb03c71c7941fa86556c2d6e009a6bc35a57b5252abd097
doc/phase4/02_実装詳細設計/05_ProductApplication_DB_Persistence詳細設計書.html	managed_document	True	117640	e9028924579cce13e66cb8b25bc1f084b7bccaeccef019d1c48a690c4deba237
doc/phase4/02_実装詳細設計/06_ProductApplication_UI全21画面詳細設計書.html	managed_document	True	342658	471d636847b2768a26288a00910b6f2c8ed15936f35a4967930f5a831bd71e67
doc/phase4/03_品質設計/04_Phase4テスト戦略・RunManifest設計.html	managed_document	True	131437	109b1829ebd01e06e0c76334fc01b23e4a66c2242e8a47dfb137cfea2879015c
doc/phase4/03_品質設計/05_P4-08_UI接続・VisualA11y検証.html	managed_document	True	13387	d747171d6d9a53d47077c1ccf3648eadb2adfa0d4db01f60060ee160c0bc68c0
doc/phase4/04_レビュー/05_Phase4詳細設計レビュー・改訂記録.html	managed_document	True	34160	e08b037656507fe9611492d0fca7bbc5f22c587d0e8021322c07ba498ef01214
doc/phase4/04_レビュー/06_Phase4統合品質・独立レビュー.html	managed_document	True	25704	f1bc7df9c4e538e9c82f4cfc7a74248f04cc1902a6cbdb846b82e282f0cbe68b
doc/phase4/05_完了/07_Phase4完了判定・Phase5計画引渡し.html	managed_document	True	47201	c8004696953c269ffce940272f21b46d3591eedff9e1692ee2a994b31044a8de
doc/phase4/06_ロードマップ/01_RQV2_Phase4以降ゼロベース再編ロードマップ.html	managed_document	True	93301	86ae77c0956456cae7ff0104887426beab0c17dfade85fa39ac2c9ebc66f4dbe
doc/phase5/00_実行計画/01_Phase5実行計画書.html	managed_document	True	10207	0d4987caa4a89adcf8a223e38c41dc7aad61390670c120fa4addf08e2d5884ab
doc/phase5/01_要件追跡/01_Phase5入力・Data対象・REQ追跡.html	managed_document	True	50397	2ce4e199af0b4b415c5cb45c70cb6c703429a4d63f410c0138dcc0774bccba18
doc/phase5/02_データ詳細設計/02_Data_Catalog_Provider_DataContract詳細設計書.html	managed_document	True	56048	73f8e3290eba9f583d8609c30eaadae581d4ba6359248a35b23c89b7dcb37011
doc/phase5/02_データ詳細設計/03_Data_Raw_Normalized_Quality_Calendar_Provenance詳細設計書.html	managed_document	True	17072	fbac2b509d80ccd262bfb16e0f89af4a70809411b24ccef12ef585f0b915269e
doc/phase5/03_品質設計/04_Phase5_DataQuality_Cost_Holdout_Test_RunManifest設計.html	managed_document	True	22074	1c7d23d29519dc82216ae936b50a02ef8a7dcbaf8aaf28469460bceb5d9cdd7c
doc/phase5/04_レビュー/05_Phase5詳細設計レビュー・改訂記録.html	managed_document	True	10665	dda4ef60f5ae715618d0aadf922122f90f5b8d4bfc31e4550b691bccecbf006c
doc/phase5/05_実証/06_Phase5外部Data_Gate申請・範囲表.html	managed_document	True	18816	e837ac447e0a305c207997cf9961253b439b223f9adea68d23bfc3aa0ef97a88
doc/phase5/05_実証/07_P5-DATA-G1推奨入力値・やさしい説明.html	managed_document	True	42529	a54c17dbb0a258eda8b17e5cd62224cb1ccbe87c9a371815cc536dd6aa77d6e3
doc/phase5/06_方針転換/01_無料・低価格市場データ代替調査.html	managed_document	True	44056	764d97e7be238bdd5883e459bb0e70930bafc9e8822efc47402dc7063fcc9080
doc/phase5/06_方針転換/02_Binance_Data_Vision方針転換・Crypto暫定対象.html	managed_document	True	23125	a04de669eb2179b1a22b84ee337fd8d64683fb508a027e717fc26dddc3611d81
doc/requirements/01_自動トレードシステム要件定義書.html	managed_document	True	423779	c554ccbfd9f1042fb811d44c6f6fd91be38439b94b845e681147b56a83e79432
doc/requirements/01_自動トレードシステム要件定義書_v2.html	managed_document	True	469629	97e248a36f71514b7c6312e614be04b82d5eae358541e195167e9611c14027fa
doc/ui_mock/01_自動トレードシステム_UIモック.html	managed_document	True	33990	9d5a2bfe2e25b5e663fe710ce8d1f412d7816f0046cf98e3b81a40275d42f7e7
package.json	managed_config	True	498	678eaa716e2dbbf4b47aeca44c3d3fe33ca227fe794694272085271b7237279a
package-lock.json	managed_config	True	63400	d4cd951f6687362f9469c3b1e512b14d674d3f4869f54ea8f43660cfbd3cd339
plan/ai_foundation/AF-05_実装詳細設計AI基盤更新ログ_2026-08-04.md	managed_document	True	2017	a1428203eb95a99849b9b13771b2b010e4c5101138dfdcf655250ba919c946d1
plan/ai_foundation/AF-06_オーケストレータモデル同期ログ_2026-08-05.md	managed_document	True	1659	5d351615ead7bdc2e773525e43fb41fceb94fd774ad63efd5aaf690c3712d4ca
plan/AI実行基盤整理計画書_v0.1_2026-08-04.md	managed_document	True	29211	b97612b0e198b1f82bd40066b85449fe2984993f94191a89c199a7cda3360a58
plan/backtest_and_turtles_full_chat_history.md	managed_document	False	26554	e58ba69761f6121a39511ecb03bb817b699e83c4cd615353babcd5af3ec718b3
plan/chat_history/2026-08-02_自動トレードシステム要件ヒアリング.md	managed_document	True	106595	4c9f7b13dc42eeb8c4eaed0ca842f5976a7ed37f41d6e9a221425457a44b9a22
plan/Phase1_実行計画書_v0.1_2026-08-02.md	managed_document	True	53448	07c94c93098d0b817918e6dd68156dfab2a15aa7011d43d1edc5300996802bb2
plan/Phase2_P2-12_実行計画書_v0.1_2026-08-08.md	managed_document	True	25115	0f5df078ab125e9701d5389d730ac526904d7eaf482c3ca8b0a9a9641387e744
plan/Phase2_実行計画書_v0.1_2026-08-04.md	managed_document	True	74211	00c095767390f502b4f23a8b7b79fb46252e9719de2a9c021856605a8c46854f
plan/phase2/ログ/P2-01_実行ログ_2026-08-04.md	managed_document	True	3159	560677f4808a12d5a96e2f53a516689094718d73204f13bf678767e62e300832
plan/phase2/ログ/P2-02_実行ログ_2026-08-04.md	managed_document	True	2487	fd2c92428c6f635ebdc4a0f3ac25a6b39d4a85dccb8f74df0af2957d61f9ad16
plan/phase2/ログ/P2-03_実行ログ_2026-08-04.md	managed_document	True	3205	dfd34ffbeac1dd4ab386ca62290f8921499159689eb6739649f33628b166c24d
plan/phase2/ログ/P2-03R_D06_D07_AF-D17形式改訂_2026-08-04.md	managed_document	True	2685	f89588c337a30af46d95e5db8d47002be4df1f3a1fd7b41ea2b9012b7a281bd3
plan/phase2/ログ/P2-03R_モジュール間データ受渡し可視化_2026-08-05.md	managed_document	True	2827	7a2eed9f7b1a1c67b531052581875729d9098dc53335a394776f28a946f9097c
plan/phase2/ログ/P2-03R_実行ログ_2026-08-04.md	managed_document	True	5069	2f6e79966569c28847abd9a13739d3b632ff5379d70972cc5dc7787fe56b172a
plan/phase2/ログ/P2-03R_詳細設計フォーマット基盤更新_2026-08-04.md	managed_document	True	1439	a8d973afb053f6e47a89aa986553210824d6a7c8f2242af3192ac8973523c9e1
plan/phase2/ログ/P2-04_ロール連続足設計_2026-08-05.md	managed_document	True	2277	8cd8813392fe2e21dd74ca7e293a566d06b26056f61bca6095a4f5c5256f0808
plan/phase2/ログ/P2-06_Data_Quality_Replay_RED_2026-08-08.md	managed_document	True	1523	3297116cd554d6341adf439d8ccdf6a9a7a7f447362c18fe73c24d176ea91d3b
plan/phase2/ログ/P2-07_実装品質_2026-08-08.md	managed_document	True	1611	aed2e7d2a1c5117c14c3580f3141e3afd65a52789328cae82b484527fa673b09
plan/phase2/ログ/P2-08_Databento取得プロトコル_2026-08-08.md	managed_document	True	669	7c718fb378723342109b26293f2c1f1e91f63ac01cf66ed5ed97d8c6b546bfd0
plan/phase2/ログ/P2-08_H2-2承認後最小取得_2026-08-08.md	managed_document	True	643	1c33d63632472746e9c0baa5436eeb39d797860ce42fcf86536161e10117ef39
plan/phase2/ログ/P2-09_Data_Quality_Replay検証_2026-08-08.md	managed_document	True	827	75d7c4c9a05e0073699b8e25d6e873393442f1c0d274b9f652dd6397c39348dd
plan/phase2/ログ/P2-10_統合レビュー_2026-08-08.md	managed_document	True	651	a41592e6fd23a786f8de6e366b6a08f5aa824542e4a1c50e876e18132d506024
plan/phase2/ログ/P2-11_レビュー反映_2026-08-08.md	managed_document	True	2919	f22dfe44449c6672babf29cbe00f70d82b36b1582b80efcd0b4b3c409f5e1aa6
plan/phase2/ログ/P2-12-01_実行ログ_2026-08-08.md	managed_document	True	2192	61ec2552322a6daf636df166c3d25ccc1061f9c5597359ba1d175b728f7348c1
plan/phase2/台帳/P2-03R_DDカバレッジ台帳_2026-08-04.md	managed_document	True	2897	49544cd4fa402c970ccaf30d539fb267a1e75d2a851bd15b1ee2aa11bbae5d9a
plan/phase2-5_ai_foundation/00_互換性マトリクス.md	managed_document	True	13470	6ffdecaf12faee0fcc8c9f4f27df412902e46d3acc152821d1ecaf9ae64e7ecc
plan/phase2-5_ai_foundation/00_導入台帳.md	managed_document	True	9553	f7cd5f0c61cbb69b006160efdd8820d5a3c2fe38c8d3913b800e93e27ea3a9d4
plan/phase2-5_ai_foundation/04_パイロット評価.md	managed_document	True	8775	71019e238d1e277145bbc0eb6246ad4db65fc8cfc9443dac524939e3aa2b1c33
plan/phase2-5_ai_foundation/05_WSL2隔離品質ゲート構築_CodexCLI依頼プロンプト.md	managed_document	True	12258	a4a09390c280ee876683019644794e90f078e42555e64107eec9308d97b0a044
plan/phase2-5_ai_foundation/06_WSL2隔離品質ゲート_Windows引継ぎコンテキスト.md	managed_document	True	9909	c3c22401863c374520400450e0710e9edf0f8ef4bf9099d1f589e3d7a9e5535e
plan/phase2-5_ai_foundation/07_WindowsCodex引継ぎプロンプト.md	managed_document	True	4211	4eaa2b8aa46834b9eddf19cf1a5e894ff6374018ff43502c0fb1940b8f6fec9e
plan/Phase2-5_本実装AI実行基盤構築計画_v0.1_2026-08-06.md	managed_document	True	30228	befc26bb1f550d99849598e49f2b574c606c861bf06308f32964fd8b80af2e59
plan/Phase3_実行計画書_v0.1_2026-08-09.md	managed_document	True	126948	f9a77c65606198095e35d16e02f196361fa7064bb663fadb14c36000cd639d63
plan/phase3/P3-08R_実行計画書_2026-08-10.md	managed_document	True	23914	e55d8c803d725de553159a4d02074d39b10914edeefd04d400b7810102c5eb25
plan/phase3/ログ/P3-01_実行ログ_2026-08-09.md	managed_document	True	2224	ebb749d616174cfbdeb96d537e0119c5af3cbb2a930f8f797f905c23d4e0b8ef
plan/phase3/ログ/P3-02_実行ログ_2026-08-09.md	managed_document	True	2417	724ccb97b2a77e743eb9cbffc33abd1e59f497e1661b22799788f405a46006b2
plan/phase3/ログ/P3-03_実行ログ_2026-08-09.md	managed_document	True	3985	3e7a967caaa76bbfc3a9fb915a13100f09e887221c1c9073a1bd724396e20173
plan/phase3/ログ/P3-04_実行ログ_2026-08-09.md	managed_document	True	2390	cfd564a64a08bf9f00b688c6ebc8ad2404b8ea87e0e0c7f607c2e87d79b4b7e2
plan/phase3/ログ/P3-05_実行ログ_2026-08-09.md	managed_document	True	2021	06946350309dd88fde2b092286243e70c08e6f8571c06c057b8fd534ff880b39
plan/phase3/ログ/P3-05R_実行ログ_2026-08-09.md	managed_document	True	2021	d5f74c2aed09ecce16124b66654d4838f9323d7547e97fa2fa2bb0ddc03d9c86
plan/phase3/ログ/P3-06_実行ログ_2026-08-09.md	managed_document	True	1823	5056055063636e1cbf733ea4c29eed828b1b29b87fb703487f39b837f3afed30
plan/phase3/ログ/P3-07R-01_実行ログ_2026-08-09.md	managed_document	True	1990	014a325f8bbef21d160bd9ecd5f94d36ed721f49d638c9206fb946065c0c2851
plan/phase3/ログ/P3-07R-02_実行ログ_2026-08-09.md	managed_document	True	2040	f220f231823676554a0e92544dc7a26e6a49bda73367f6d7c0c90a2b80efc520
plan/phase3/ログ/P3-07R-03_実行ログ_2026-08-09.md	managed_document	True	1499	21e84dd241825f9a7a534211702b073172dcfdcfc42d93ca6a76fd1e1bf56d7f
plan/phase3/ログ/P3-07R-04_実行ログ_2026-08-09.md	managed_document	True	1189	1f219d1c535c8421f263aa1a625bed52f3f0ecda2312163675260ac26aefbef6
plan/phase3/ログ/P3-07R-05_移行準備ログ_2026-08-10.md	managed_document	True	1974	8886dc6106956e32a83a66a50ca3f19eee4367ec509aeb3fcd047db2353b9d44
plan/phase3/ログ/P3-07R-05_実行ログ_2026-08-10.md	managed_document	True	1592	66ee426af2910d36b04ec5469e8f7be1d6aeeaddb1bfeee6e546338e5d1f3d33
plan/phase3/ログ/P3-08_実行ログ_2026-08-10.md	managed_document	True	2751	a88f96763ac0609a26b3b9eb2f190c40c87be0150a6d9ab3fa29e66e9d38047b
plan/phase3/ログ/P3-08A_実行ログ_2026-08-10.md	managed_document	True	3418	e6adb265be5d8cf6ff2ed8a2debbbc6ac8221da8fb131c9ef46878ca43a657c6
plan/phase3/ログ/P3-08R_実行ログ_2026-08-10.md	managed_document	True	2233	ca0370fd5cb5c64410c26ab7cc8936208756f667f71f7e64b559f1e2c88f7f4c
plan/phase3/ログ/P3-08R-01_実行ログ_2026-08-10.md	managed_document	True	6068	6bd267e3c6767d8596d63d3201ac654168f72a84169becda236296adb0b18571
plan/phase3/ログ/P3-08R-02_実行ログ_2026-08-10.md	managed_document	True	2781	3216bbaec4bf30ee745e84c0126649ccec75e1f85187733feacabc88f5d904dc
plan/phase3/ログ/P3-08R-03_実行ログ_2026-08-10.md	managed_document	True	2581	1844937d0f95422133816d33a8ec0aea650c672a7a678afdfd472a6421586291
plan/phase3/ログ/P3-08R-04_実行ログ_2026-08-10.md	managed_document	True	2179	1f971360091a3e1a42a0f7880e38fc1933050c00b4d7fdbc99b094d54264872e
plan/phase3/ログ/P3-09_実行ログ_2026-08-10.md	managed_document	True	4993	a34cd25a5b4c43bfaed1fbfef33cccc46f09700286539c5de0b84367de64b2c2
plan/phase3/ログ/P3-10_実行ログ_2026-08-10.md	managed_document	True	4589	6377b25628ee6c43c262718963c8a56492722ec7e412e6bc10c59da86d07b332
plan/phase3/ログ/P3-11_実行ログ_2026-08-10.md	managed_document	True	2183	ec8ca373997a7a84a1a685d75817743316be65570a001ffe22ad41d420472f15
plan/phase3/ログ/P3-12_実行ログ_2026-08-10.md	managed_document	True	3173	4b98496347e43e0ba518b5387b546f77de293366fb7189df4422197179dcd41b
plan/phase3/取引エンジン調査.md	managed_document	True	12132	4ce73b87d7d1b89234d1b30c69f8588d91ca3b496f8d286c22993b7610cbb10f
plan/Phase4_実行計画書_v0.1_2026-08-11.md	managed_document	True	111278	9d76a0ae35f6c0faca230c60bd99ad5cc1861c67fa77be33a989377b39da394c
plan/phase4/Phase5計画入力一覧_2026-08-12.md	managed_document	True	11642	61c08cf5cd6bd2aef36809d8419ba6ac2db4c04517057b4d01cbdffc374f5efa
plan/phase4/ログ/P4-01_入力・Core再利用確認_2026-08-11.md	managed_document	True	11127	9f60a5e94d4b347911185604b87fce13145e830a4c6f0d6494f51fcb80c8c0a7
plan/phase4/ログ/P4-02_追跡範囲確定_2026-08-11.md	managed_document	True	8193	334a7a4a5e190d9cdda162d0b8d29fe3e49857e4cac4003e7d01d850665f21f1
plan/phase4/ログ/P4-03_詳細設計_2026-08-11.md	managed_document	True	11295	38f87f26a646cf9ff7cea2d6b5bbc852f1284390c519f2398b6d1225a10135a0
plan/phase4/ログ/P4-04_計画改訂_API・UI詳細設計追加_2026-08-11.md	managed_document	True	5728	803efc25c0e4a0eb7ca927cb7930762b3a7866e74e40630c2081ffb5958c1672
plan/phase4/ログ/P4-04_計画改訂_DB・ER設計追加_2026-08-11.md	managed_document	True	7995	0a6eb3fdcf66f5a8861118cabdeeb9a57e4b5582be1f79fbe258cf512ef5f01e
plan/phase4/ログ/P4-04A_API詳細設計_2026-08-11.md	managed_document	True	8198	fb624d89ef6b2088fe13cce01a1df233425dd6c431d6b8870eb00c4bad9e9f43
plan/phase4/ログ/P4-04B_DB・ER詳細設計_2026-08-11.md	managed_document	True	13347	e4d81b665391fae54897687e3b7bef2f079a30aaa7fe8c0493f6f3bb043449a8
plan/phase4/ログ/P4-04C_UI全21画面詳細設計_2026-08-12.md	managed_document	True	14877	aa58ce1f4153dc891b438283e17a2d3091aefdccc9bb6c71a8febe2768bc5490
plan/phase4/ログ/P4-04D_RED・品質設計_2026-08-12.md	managed_document	True	9179	774e84e991030b41cf8f6330ed822a341434a679327bba56bd44263081e99012
plan/phase4/ログ/P4-05_設計レビュー_2026-08-12.md	managed_document	True	9310	8d1d60d7312db6eeb9faf9872ca5ffe620a5793f581a29ec9792e904c16e26b9
plan/phase4/ログ/P4-06_実装ログ_2026-08-12.md	managed_document	True	7348	134f68df3a8f30a4cb28d93701694bbc4927ce80e5b1202258993adc131f5717
plan/phase4/ログ/P4-07_実装ログ_2026-08-12.md	managed_document	True	5798	244530a25d30e1a1be8af0f91bd67aa568dcee3b6b25e351a1a84236b1fb5cb7
plan/phase4/ログ/P4-08_実装ログ_2026-08-12.md	managed_document	True	4884	1d07b0413e9c73c302dea6dca35673f271da487aa5a3ca59b3961109b6863c6f
plan/phase4/ログ/P4-09_統合品質・独立レビュー_2026-08-12.md	managed_document	True	6819	dcb9b471ef57021fdb3cbd07a07195b3c7714bd9a58185401988f85c7964600b
plan/phase4/ログ/P4-10_完了・引渡し_2026-08-12.md	managed_document	True	7423	2047480d5a8ab6cfc3e7c4a2ea44ec4993b3f8106ccc7abf885bc9755454df4f
plan/Phase5_実行計画書_v0.1_2026-08-12.md	managed_document	True	70708	689a9bdae625db0fb1b4ab603c051680bf890f468076ce89150a910e6dbf2587
plan/phase5/ログ/P5-01_入力・Data対象・REQ追跡_2026-08-12.md	managed_document	True	19412	35c162652c64018818b1bd28cdf69eb4370a0f29ed4c3f464ab25e41381a1804
plan/phase5/ログ/P5-02_Catalog_Provider_DataContract詳細設計_2026-08-12.md	managed_document	True	6476	a9ca883cd9bec5dbc472f19ca29def49793f7653bb75e64133ffe427f6cb37aa
plan/phase5/ログ/P5-03_Raw_Normalized_Quality_Calendar_Provenance詳細設計_2026-08-12.md	managed_document	True	5550	1f25de561fd6a5535d6fb9fa568f8f9665f6f1bf5f262c352035bca743da247c
